congress,icpsr,statecode,district,state,party,occupancy,means,name,V0001,V0002,V0003,V0004,V0005,V0006,V0007,V0008,V0009,V0010,V0011,V0012,V0013,V0014,V0015,V0016,V0017,V0018,V0019,V0020,V0021,V0022,V0023,V0024,V0025,V0026,V0027,V0028,V0029,V0030,V0031,V0032,V0033,V0034,V0035,V0036,V0037,V0038,V0039,V0040,V0041,V0042,V0043,V0044,V0045,V0046,V0047,V0048,V0049,V0050,V0051,V0052,V0053,V0054,V0055,V0056,V0057,V0058,V0059,V0060,V0061,V0062,V0063,V0064,V0065,V0066,V0067,V0068,V0069,V0070,V0071,V0072,V0073,V0074,V0075,V0076,V0077,V0078,V0079,V0080,V0081,V0082,V0083,V0084,V0085,V0086,V0087,V0088,V0089,V0090,V0091,V0092,V0093,V0094,V0095,V0096,V0097,V0098,V0099,V0100,V0101,V0102,V0103,V0104,V0105,V0106,V0107,V0108,V0109,V0110,V0111,V0112,V0113,V0114,V0115,V0116,V0117,V0118,V0119,V0120,V0121,V0122,V0123,V0124,V0125,V0126,V0127,V0128,V0129,V0130,V0131,V0132,V0133,V0134,V0135,V0136,V0137,V0138,V0139,V0140,V0141,V0142,V0143,V0144,V0145,V0146,V0147,V0148,V0149,V0150,V0151,V0152,V0153,V0154,V0155,V0156,V0157,V0158,V0159,V0160,V0161,V0162,V0163,V0164,V0165,V0166,V0167,V0168,V0169,V0170,V0171,V0172,V0173,V0174,V0175,V0176,V0177,V0178,V0179,V0180,V0181,V0182,V0183,V0184,V0185,V0186,V0187,V0188,V0189,V0190,V0191,V0192,V0193,V0194,V0195,V0196,V0197,V0198,V0199,V0200,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V0217,V0218,V0219,V0220,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V0228,V0229,V0230,V0231,V0232,V0233,V0234,V0235,V0236,V0237,V0238,V0239,V0240,V0241,V0242,V0243,V0244,V0245,V0246,V0247,V0248,V0249,V0250,V0251,V0252,V0253,V0254,V0255,V0256
115,21521,31,3,IOWA,200, , ,"YOUNG, DAVID",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,1,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,20325,31,4,IOWA,200, , ,"KING, STEVE",1,9,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,6,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,1,6,9,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1
115,21125,63,1,IDAHO,200, , ,"LABRADOR, RAAoL R.",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,6,1,1,1,6,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,6,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1
115,29910,63,2,IDAHO,200, , ,"SIMPSON, MICHAEL K.",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,9,9,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,6,1,6,1,9,9,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,29346,21,1,ILLINOIS,100, , ,"RUSH, BOBBY L.",6,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,6,6,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,9,9,9,9,9,9,9,1,1,1,1,1,9,1,1,1,1,6,6,6,1,1,6,6,9,9,9,9,9,9,9,6,6,6,1,6,1,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,6,6,6,1,6,6,6,6,1,1,1,1,6,6,6,6,6,6,6,1,1,1,6,6,6,1,1,1,6,6,9,1,6,6,6,6,1,6,1,6,6,6,6,1,6,1
115,21371,21,2,ILLINOIS,100, , ,"KELLY, ROBIN L.",6,6,6,1,6,1,6,6,6,6,6,1,1,1,1,1,1,1,1,6,1,6,1,1,9,9,9,9,9,9,9,9,9,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,1,6,6,1,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,6,6,1,1,1,1,6,6,9,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,6,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,6,6,6,1,6,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,9,1,6,6,6,6,1,1,1,1,6,6,1,1,1,6,6,1,1,1,6,6,1,1,1,1,9,6,1,1,6,9,6,6,1,1,1,6,6,6,6,1,6,1
115,20508,21,3,ILLINOIS,100, , ,"LIPINSKI, DANIEL",6,6,6,1,6,1,6,6,6,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,1,1,1,1,6,6,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,6,6,7,1,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,1,6,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,6,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,6,6,1,1,1,1,6,1,1,1,1,6,6,1,1,6,1,6,1,1,1,1,1,6,6,1,1,6,1
115,29348,21,4,ILLINOIS,100, , ,"GUTIARREZ, LUIS V.",6,9,6,1,6,1,6,6,6,6,9,1,1,9,1,1,1,1,1,6,1,6,9,9,6,9,6,1,9,6,9,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,9,6,6,6,1,6,6,9,9,6,6,1,6,9,9,6,6,6,6,6,6,6,6,6,6,6,9,9,6,6,6,6,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,6,6,1,1,1,1,1,1,1,1,1,6,6,9,6,1,1,6,9,1,1,1,1,1,9,9,6,6,6,6,6,1,1,6,1,6,6,1,1,1,1,1,1,1,1,6,1,9,1,6,1,1,1,1,1,6,1,1,6,6,6,6,1,1,1,6,6,9,1,6,9,9,9,6,6,1,6,6,1,6,1,1,1,6,1,6,6,6,6,6,1,6,9,9,6,6,6,6,6,6,6,6,1,6,1,6,9,9,6,6,6,6,1,6,6,6,6,1,1,9,9,6,6,1,1,6,6,6,1,1,1,6,6,6,1,1,1,6,6,9,1,6,6,6,6,1,6,1,6,6,6,6,1,6,1
115,20954,21,5,ILLINOIS,100, , ,"QUIGLEY, MIKE",6,6,6,1,6,1,6,6,6,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,1,1,1,1,6,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,1,6,6,1,1,6,6,1,6,9,9,9,9,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,1,6,1,9,1,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,1,1,1,1,6,6,1,1,9,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,9,1,6,9,9,1,1,6,6,6,6,1,1,6,6,6,1,1,1,1,6,6,1,1,9,6,6,1,1,1,9,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,6,6,1,1,6,1
115,20715,21,6,ILLINOIS,200, , ,"ROSKAM, PETER",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,9,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,6,1,1,1,1,1,1
115,29717,21,7,ILLINOIS,100, , ,"DAVIS, DANNY K.",6,6,6,1,6,1,6,9,6,6,6,1,1,1,1,1,1,1,1,6,1,6,9,9,9,9,9,9,9,9,6,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,1,6,6,1,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,1,6,1,1,6,6,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,1,1,1,6,6,1,1,1,1,6,1,1,1,1,9,6,1,1,6,1,6,6,1,1,1,1,6,6,1,1,6,1
115,21730,21,8,ILLINOIS,100, , ,"KRISHNAMOORTHI, S. RAJA",6,6,6,1,6,1,6,6,6,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,1,1,1,1,6,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,1,6,6,1,1,6,6,1,6,9,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,1,6,1,1,1,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,6,6,1,1,1,1,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,6,6,6,1,6,1
115,29911,21,9,ILLINOIS,100, , ,"SCHAKOWSKY, JANICE D.",6,6,6,1,6,1,6,6,6,6,6,1,1,1,1,1,1,1,1,6,1,6,1,1,9,9,9,9,9,9,6,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,1,6,6,1,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,1,6,1,1,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,6,1,1,1,6,6,9,1,6,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,6,6,6,1,6,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,6,1,6,6,6,6,6,1,1,1,6,6,1,6,6,6,6,1,1,1,6,6,1,1,1,1,6,6,1,1,6,6,6,6,1,1,1,6,6,6,6,1,6,1
115,21326,21,10,ILLINOIS,100, , ,"SCHNEIDER, BRAD",6,6,6,1,6,1,6,6,6,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,1,6,6,1,6,6,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,6,6,6,1,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,1,6,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,1,1,1,6,1,6,1,1,1,1,6,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,6,6,1,1,6,1,6,1,1,1,1,1,6,6,1,1,6,1
115,20749,21,11,ILLINOIS,100, , ,"FOSTER, BILL",6,6,6,1,6,1,6,6,6,6,6,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,1,1,1,1,6,6,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,6,6,6,1,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,1,6,1,1,1,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,6,6,1,1,1,1,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,6,6,1,1,6,1
115,21519,21,12,ILLINOIS,200, , ,"BOST, MIKE",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,6,6,6,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,9,1,1,1,1,1,1,6,1,6,1,1,1,1,1,6,1,1,6,1,1,1
115,21328,21,13,ILLINOIS,200, , ,"DAVIS, RODNEY",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,6,1,1,1,1,1,1,1,1,9,9,9,9,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,9,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,9,9,1,6,6,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,6,1,6,1,1,1,1,1,1,1,9,6,1,6,1,1,1,1,1,6,1,1,6,1,1,1
115,21129,21,14,ILLINOIS,200, , ,"HULTGREN, RANDY",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1
115,29718,21,15,ILLINOIS,200, , ,"SHIMKUS, JOHN M.",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,21128,21,16,ILLINOIS,200, , ,"KINZINGER, ADAM",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,9,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,6,6,6,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,6,1,1,6,1,1,1
115,21329,21,17,ILLINOIS,100, , ,"BUSTOS, CHERI",6,6,6,1,6,1,6,6,6,6,6,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,1,1,1,1,6,6,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,6,6,6,9,9,6,6,1,6,1,9,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,1,1,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,9,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,6,1,1,6,6,6,6,1,1,6,6,6,1,1,1,1,6,6,1,1,1,6,6,1,1,1,1,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,6,6,1,1,6,1
115,21562,21,18,ILLINOIS,200, , ,"LAHOOD, DARIN",1,1,1,6,1,6,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,1,1,6,1,6,6,1,1,1,1,1,1,6,1,6,6,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,6,6,6,6,6,1,1,1,1,1,1,6,6,6,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,6,1,1,1,6,1,6,1,1,6,1,1,1
115,15124,22,1,INDIANA,100, , ,"VISCLOSKY, PETER",6,6,6,1,6,1,6,6,6,1,6,1,1,1,1,1,1,1,1,6,1,6,9,9,6,6,6,1,1,6,6,6,1,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,6,6,6,6,6,1,1,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,1,1,9,9,9,9,9,6,6,6,6,6,6,6,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,1,1,6,1,6,6,6,6,6,6,6,6,1,6,6,6,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,6,6,6,1,1,1,6,6,1,1,6,1,1,1,6,6,1,6,6,1,6,1,1,1,6,1,6,6,6,6,6,1,6,9,9,6,6,6,6,6,6,6,6,1,6,1,6,9,9,9,9,9,9,9,9,6,6,6,6,1,1,1,6,6,1,1,6,6,6,1,1,1,6,6,1,1,1,1,6,6,1,1,6,6,6,6,1,1,1,6,6,6,6,1,6,1
